589.png,0.035253
590.png,-0.052901
591.png,0
592.png,0.035249
593.png,-0.03525
594.png,-0.070558
595.png,0.035251
596.png,-2.039104
597.png,0.141536
598.png,0.000002
599.png,-0.176854
600.png,1.304078
601.png,0.795827
602.png,0
603.png,1.640109
604.png,-0.052872
605.png,-1.051946
606.png,0.215005
607.png,0.070522
608.png,0.250572
609.png,-0.088192
610.png,0.105961
611.png,0.531085
612.png,-0.771282
613.png,0.177062
614.png,0.052895
615.png,0.070552
616.png,0.017622
617.png,-0.070587
618.png,-0.070546
619.png,-0.105999
620.png,0.231426
621.png,0.249067
622.png,-0.088238
623.png,1.077736
624.png,-0.18502
625.png,1.328167
626.png,-1.951946
627.png,0
628.png,-0.03525
629.png,1.619459
630.png,0.088259
631.png,0.349266
632.png,0.07053
633.png,-0.052894
634.png,-0.017622
635.png,-1.13485
636.png,0.702029
637.png,-0.158903
638.png,-1.166812
639.png,0.160013
640.png,-0.563365
641.png,-1.561249
642.png,0.070538
643.png,-0.606361
644.png,1.371466
645.png,0.124084
646.png,-1.014825
647.png,0.07073
648.png,-0.785921
649.png,0.035255
650.png,-0.070585
651.png,1.500068
652.png,0.319568
653.png,0.070565
654.png,-0.035265
655.png,-0.212824
656.png,0.481757
657.png,0.456595
658.png,-0.413381
659.png,-0.382145
660.png,0.265923
661.png,-0.8746
662.png,0.124239
663.png,0.772272
664.png,0.505408
665.png,0.159481
666.png,1.247048
667.png,1.21409
668.png,0.565943
669.png,1.147993
670.png,0.160057
671.png,-0.43561
672.png,-0.017622
673.png,0.422319
674.png,-0.341214
675.png,0.917942
676.png,-0.052903
677.png,0
678.png,0.070577
679.png,-0.106055
680.png,-0.580591
681.png,-0.266469
682.png,0.756414
683.png,1.243668
684.png,1.692672
685.png,0.454195
686.png,-0.967111
687.png,0.10595
688.png,-0.141267
689.png,-0.356165
690.png,-0.052909
691.png,0.421044
692.png,-1.147993
693.png,1.21409
694.png,-0.141496
695.png,1.972444
696.png,-0.105863
697.png,-0.035253
698.png,-0.12361
699.png,0.123882
700.png,-0.035256
701.png,-0.377725
702.png,-0.052897
703.png,-0.413904
704.png,1.215603
705.png,0.177343
706.png,-0.142213
707.png,-0.070582
708.png,0.017623
709.png,-0.0529
710.png,-0.017622
711.png,0.035253
712.png,0.77284
713.png,-0.017622
714.png,0.106083
715.png,-0.709442
716.png,-1.172376
717.png,0.088204
718.png,-0.017625
719.png,1.762405
720.png,0.244057
721.png,-0.711022
722.png,0.338294
723.png,-1.31183
724.png,-0.230425
725.png,0.885994
726.png,0
727.png,0.267661
728.png,-0.344322
729.png,0.017622
730.png,-0.105916
731.png,-0.03544
732.png,0.017622
733.png,0.017622
734.png,0.017623
735.png,-0.017622
736.png,-0.035251
737.png,0.07052
738.png,0.052886
739.png,-0.15909
740.png,-0.984548
741.png,-0.105872
742.png,-0.2858
743.png,0.035258
744.png,-0.546742
745.png,0.070582
746.png,-0.017624
747.png,0
748.png,0.035248
749.png,-0.035255
750.png,0.070536
751.png,0.070558
752.png,-0.177007
753.png,-0.320953
754.png,-0.070539
755.png,0
756.png,0.017622
757.png,-0.32319
758.png,-0.212824
759.png,0.230636
760.png,0
761.png,-0.017622
762.png,-0.248864
763.png,-2.054927
764.png,0.932523
765.png,-0.106093
766.png,-0.214608
767.png,-0.28817
768.png,-0.070565
769.png,0.481159
770.png,-0.07051
771.png,0.90018
772.png,0.141197
773.png,-0.878848
774.png,-1.141096
775.png,0.035247
776.png,0.176673
777.png,0.142101
778.png,0.337924
779.png,0.141185
780.png,0.035263
781.png,0.266607
782.png,-0.141396
783.png,-0.339139
784.png,0.08819
785.png,2.081268
786.png,0.052883
787.png,0.123738
788.png,0.052897
789.png,0.695723
790.png,0.035249
791.png,0.088208
792.png,-0.03525
793.png,-0.070554
794.png,-0.159504
795.png,-0.544196
796.png,-0.375214
797.png,-0.105866
798.png,0.052888
799.png,0.070561
800.png,0.123635
801.png,-0.123738
802.png,0.14132
803.png,0
804.png,-0.25047
805.png,0.124479
806.png,0.052878
807.png,0.052883
808.png,0.088762
809.png,-0.23195
810.png,0
811.png,-0.195728
812.png,-0.531085
813.png,0.248219
814.png,-0.591662
815.png,-0.527246
816.png,-0.177343
817.png,-0.863893
818.png,-0.361016
819.png,-0.267742
820.png,0.669202
821.png,-0.250899
822.png,0.268385
823.png,-0.340926
824.png,0.017622
825.png,0.052906
826.png,0.214702
827.png,-0.534512
828.png,0.035259
829.png,0.05289
830.png,-0.088153
831.png,-0.765963
832.png,0.105939
833.png,-0.141286
834.png,-0.14136
835.png,0.230346
836.png,0.035247
837.png,0.159198
838.png,0.052881
839.png,0.934435
840.png,-0.471569
841.png,-1.674507
842.png,0
843.png,0.498954
844.png,-0.142296
845.png,0.394484
846.png,-0.814756
847.png,0.212608
848.png,-0.271387
849.png,0.105939
850.png,1.098088
851.png,1.930725
852.png,0
853.png,0.088223
854.png,0.340525
855.png,0.341521
856.png,0.533459
857.png,0.587286
858.png,0.81983
859.png,1.038446
860.png,0.697485
861.png,0.920264
862.png,0.960972
863.png,1.008219
864.png,0.885843
865.png,0.737094
866.png,0.525399
867.png,0.449503
868.png,0.194481
869.png,-0.017622
870.png,-0.35768
871.png,-0.640525
872.png,-1.038731
873.png,-1.448354
874.png,-1.481945
875.png,-1.416227
876.png,-0.863893
877.png,-0.696472
878.png,-0.697485
879.png,-0.695984
880.png,-0.525399
881.png,-0.212561
882.png,0.035247
883.png,0.230296
884.png,0.194705
885.png,0.194589
886.png,0.411787
887.png,0.658712
888.png,0.542243
889.png,0.430565
890.png,0.194653
891.png,-0.052881
892.png,-0.30268
893.png,-0.546537
894.png,-0.700842
895.png,-0.946845
896.png,-0.743868
897.png,-0.662773
898.png,-0.545823
899.png,-0.302556
900.png,-0.176841
901.png,0.017622
902.png,0.123552
903.png,0.194546
904.png,0.450446
905.png,0.544196
906.png,0.582626
907.png,0.563365
908.png,0.374829
909.png,0.230481
910.png,0.230425
911.png,0.10585
912.png,-0.070522
913.png,-0.141299
914.png,-0.284655
915.png,-0.50747
916.png,-0.545823
917.png,-0.546176
918.png,-0.546176
919.png,-0.375754
920.png,0.159059
921.png,0.338966
922.png,0.680392
923.png,0.995102
924.png,1.170317
925.png,-0.526286
926.png,-0.212455
927.png,-0.105848
928.png,-0.035247
929.png,-0.017622
930.png,-0.070523
931.png,-0.070523
932.png,-0.141292
933.png,-0.035247
934.png,0.194575
935.png,0.543896
936.png,0.582626
937.png,0.357173
938.png,0.088186
939.png,-0.123565
940.png,-0.413551
941.png,-0.64195
942.png,-0.822473
943.png,-1.0056
944.png,-0.638377
945.png,-0.176841
946.png,0.052879
947.png,0.526598
948.png,0.338725
949.png,0.159014
950.png,0.017622
951.png,-0.176748
952.png,-0.285091
953.png,-0.54729
954.png,-0.547683
955.png,-0.467644
956.png,-0.266116
957.png,-0.088195
958.png,0
959.png,0
960.png,0.035247
961.png,0
962.png,0
963.png,0
964.png,-0.542502
965.png,0.490743
966.png,-0.508677
967.png,-1.160443
968.png,0.088204
969.png,0.321648
970.png,0.358019
971.png,0.397081
972.png,0.070537
973.png,-0.035249
974.png,-0.141448
975.png,0.493637
976.png,1.094713
977.png,1.568398
978.png,-0.248379
979.png,-0.266152
980.png,1.79424
981.png,0.413381
982.png,-0.088188
983.png,0.6028
984.png,-0.194653
985.png,-0.017622
986.png,0.230853
987.png,0.395907
988.png,0.566339
989.png,0.525983
990.png,0.526286
991.png,0.358652
992.png,0.248684
993.png,0.194761
994.png,0.141328
995.png,-0.017622
996.png,-0.017622
997.png,0
998.png,0
999.png,0
1000.png,0
1001.png,0
1002.png,0
1003.png,-0.017622
1004.png,-0.105892
1005.png,0.531085
1006.png,0.800861
1007.png,0.710161
1008.png,0.711906
1009.png,0.341214
1010.png,0.213137
1011.png,0.546537
1012.png,-0.850368
1013.png,1.188224
1014.png,-0.194653
1015.png,-0.320953
1016.png,-0.414278
1017.png,-0.212608
1018.png,0.088195
1019.png,0.266514
1020.png,0.141313
1021.png,-0.017622
1022.png,-0.088206
1023.png,-0.105916
1024.png,-0.212953
1025.png,-0.212953
1026.png,-0.212953
1027.png,-0.212988
1028.png,-0.212988
1029.png,-0.177123
1030.png,-0.249067
1031.png,-1.062221
1032.png,-0.141396
1033.png,-0.433771
1034.png,-0.651043
1035.png,-0.783953
1036.png,0.19462
1037.png,0.284161
1038.png,0.320272
1039.png,0.248281
1040.png,0.159059
1041.png,0.088186
1042.png,0.05288
1043.png,-0.05288
1044.png,-0.123569
1045.png,-0.432268
1046.png,-1.170317
1047.png,-1.195045
1048.png,-1.170317
1049.png,1.585602
1050.png,0.640988
1051.png,0.176792
1052.png,0
1053.png,0
1054.png,0
1055.png,0.212416
1056.png,0.230371
1057.png,0.357173
1058.png,0.468215
1059.png,0.284545
1060.png,-0.10585
1061.png,-0.43087
1062.png,-0.141292
1063.png,0.088185
1064.png,0.266342
1065.png,0.266514
1066.png,0.123574
1067.png,0.123574
1068.png,0.123574
1069.png,0.123574
1070.png,0.158982
1071.png,0.141292
1072.png,0.159041
1073.png,0.159041
1074.png,0.105863
1075.png,0.12356
1076.png,0.05288
1077.png,0.05288
1078.png,0.05288
1079.png,0.05288
1080.png,0.052881
1081.png,-0.017622
1082.png,-0.017622
1083.png,0
1084.png,0.088199
1085.png,0.856391
1086.png,-0.874009
1087.png,-0.284894
1088.png,0.864908
1089.png,0.070525
1090.png,1.145905
1091.png,0.623259
1092.png,0.357573
1093.png,-0.982541
1094.png,-0.32146
1095.png,0.141352
1096.png,0.666422
1097.png,0.666422
1098.png,0.511941
1099.png,0.1591
1100.png,0.414278
1101.png,0.588292
1102.png,1.009952
1103.png,0.412899
1104.png,-0.468215
1105.png,0.842192
1106.png,-0.070519
1107.png,-0.052879
1108.png,-0.052881
1109.png,-0.07052
1110.png,-0.052879
1111.png,-0.035247
1112.png,-0.052879
1113.png,-0.017622
1114.png,-0.017622
1115.png,0.431029
1116.png,-0.905759
1117.png,-0.930532
1118.png,-0.488699
1119.png,-0.83038
1120.png,-1.08832
1121.png,-1.114835
1122.png,-1.413044
1123.png,0.972074
1124.png,0.105855
1125.png,-0.052881
1126.png,-0.123583
1127.png,-0.141313
1128.png,-0.212539
1129.png,-0.230452
1130.png,-0.212539
1131.png,-0.212539
1132.png,-0.881703
1133.png,-0.640988
1134.png,-0.412314
1135.png,-0.212496
1136.png,-0.070525
1137.png,0.23025
1138.png,0.680945
1139.png,-0.545823
1140.png,0.017622
1141.png,0.30268
1142.png,0.321196
1143.png,0.303096
1144.png,0.194845
1145.png,0.212737
1146.png,-0.017622
1147.png,0.391992
1148.png,0.265836
1149.png,0.123498
1150.png,-0.070514
1151.png,0.070513
1152.png,0.374168
1153.png,0.465106
1154.png,0.465106
1155.png,0.446836
1156.png,-0.035246
1157.png,0.44718
1158.png,0.337868
1159.png,0.355992
1160.png,0.355992
1161.png,0.283779
1162.png,0.230085
1163.png,0.158946
1164.png,0.158946
1165.png,0.158946
1166.png,0.158953
1167.png,-0.035246
1168.png,0.123507
1169.png,0.105827
1170.png,0.105827
1171.png,0.070515
1172.png,0.070515
1173.png,0.070515
1174.png,0.070515
1175.png,0.070515
1176.png,0.070514
1177.png,-0.035246
1178.png,-0.070511
1179.png,-0.052875
1180.png,-0.052875
1181.png,-0.052875
1182.png,-0.052875
1183.png,-0.052875
1184.png,-0.017622
1185.png,-0.017622
1186.png,-0.017622
1187.png,-0.355629
1188.png,0
1189.png,1.790999
1190.png,0.692072
1191.png,0.141193
1192.png,0.141189
1193.png,0.141142
1194.png,0
1195.png,-0.48473
1196.png,-0.391701
1197.png,0.319407
1198.png,0.73226
1199.png,0.830544
1200.png,0.830544
1201.png,-0.070512
1202.png,0.790782
1203.png,0.579397
1204.png,0.374651
1205.png,0.123507
1206.png,-0.105818
1207.png,-0.24791
1208.png,-0.247933
1209.png,-0.070515
1210.png,0.017622
1211.png,0.105821
1212.png,0.017622
1213.png,0.194413
1214.png,0.355629
1215.png,0.483818
1216.png,0.596201
1217.png,0.654286
1218.png,0.158903
1219.png,-0.632468
1220.png,0.392311
1221.png,0.893241
1222.png,0.088161
1223.png,-0.559186
1224.png,-1.315515
1225.png,0.158975
1226.png,0.141239
1227.png,0.141224
1228.png,-0.035246
1229.png,-0.035246
1230.png,-0.035246
1231.png,-0.035246
1232.png,-0.035246
1233.png,-0.035246
1234.png,-0.035246
1235.png,-0.035246
1236.png,-0.035246
1237.png,-0.070517
1238.png,0.15899
1239.png,-0.123513
1240.png,-0.123513
1241.png,-0.123513
1242.png,-0.123513
1243.png,-0.123513
1244.png,-0.123513
1245.png,-0.123513
1246.png,-0.123513
1247.png,-0.176709
1248.png,-0.176709
1249.png,0.176759
1250.png,-0.088168
1251.png,-0.141224
1252.png,-0.123519
1253.png,-0.123519
1254.png,-0.123519
1255.png,-0.123519
1256.png,-0.123519
1257.png,-0.105837
1258.png,-0.123522
1259.png,-0.123522
1260.png,0.230273
1261.png,-0.176748
1262.png,-0.176748
1263.png,-0.176748
1264.png,-0.176748
1265.png,-0.176759
1266.png,-0.176748
1267.png,-0.158967
1268.png,-0.141234
1269.png,-0.141234
1270.png,-0.141234
1271.png,0.194589
1272.png,-0.248161
1273.png,-0.23025
1274.png,-0.248161
1275.png,-0.248161
1276.png,-0.212379
1277.png,-0.30222
1278.png,-0.284161
1279.png,-0.284249
1280.png,-0.284249
1281.png,-0.284249
1282.png,0.194533
1283.png,-0.230205
1284.png,-0.212344
1285.png,-0.212344
1286.png,-0.212344
1287.png,-0.284118
1288.png,-0.266116
1289.png,-0.266116
1290.png,-0.266116
1291.png,-0.266116
1292.png,-0.266116
1293.png,0.176781
1294.png,-0.301933
1295.png,-0.301933
1296.png,-0.301933
1297.png,-0.320214
1298.png,-0.320156
1299.png,-0.320156
1300.png,-0.320156
1301.png,-0.320156
1302.png,-0.320156
1303.png,-0.320156
1304.png,0.212475
1305.png,-0.319993
1306.png,-0.338294
1307.png,-0.319993
1308.png,-0.319993
1309.png,-0.320046
1310.png,-0.320046
1311.png,-0.320046
1312.png,-0.320046
1313.png,-0.320046
1314.png,-0.320046
1315.png,0.176738
1316.png,-0.338165
1317.png,-0.338165
1318.png,-0.338229
1319.png,-0.338229
1320.png,-0.338229
1321.png,-0.338229
1322.png,-0.338229
1323.png,-0.338229
1324.png,-0.338229
1325.png,-0.338229
1326.png,0.212397
1327.png,-0.411311
1328.png,-0.411311
1329.png,-0.411311
1330.png,-0.411311
1331.png,-0.411311
1332.png,-0.411311
1333.png,-0.411311
1334.png,-0.411311
1335.png,-0.411311
1336.png,-0.411311
1337.png,0.123533
1338.png,0.212361
1339.png,-0.374566
1340.png,-0.392951
1341.png,0
1342.png,-0.374566
1343.png,-0.374651
1344.png,-0.374651
1345.png,-0.374651
1346.png,-0.374651
1347.png,-0.44781
1348.png,-0.429366
1349.png,0.212379
1350.png,-0.466949
1351.png,-0.448372
1352.png,-0.448372
1353.png,-0.448372
1354.png,-0.448372
1355.png,-0.448372
1356.png,-0.448372
1357.png,-0.522255
1358.png,-0.522462
1359.png,-0.522462
1360.png,0.176792
1361.png,-0.522462
1362.png,-0.522462
1363.png,-0.50392
1364.png,-0.50392
1365.png,-0.485415
1366.png,-0.485237
1367.png,0
1368.png,-0.55942
1369.png,-0.55942
1370.png,-0.55942
1371.png,0.212379
1372.png,-0.617276
1373.png,-0.617609
1374.png,-0.617609
1375.png,-0.617609
1376.png,-0.617609
1377.png,-0.63759
1378.png,-0.637979
1379.png,-0.637979
1380.png,-0.637979
1381.png,-0.637979
1382.png,0.230346
1383.png,0
1384.png,-0.579685
1385.png,-0.560675
1386.png,-0.560675
1387.png,-0.540819
1388.png,-0.540819
1389.png,-0.540819
1390.png,-0.540819
1391.png,-0.540819
1392.png,-0.540819
1393.png,0.212416
1394.png,-0.503356
1395.png,-0.522052
1396.png,-0.522052
1397.png,-0.484895
1398.png,-0.485237
1399.png,-0.485237
1400.png,-0.485237
1401.png,-0.485237
1402.png,-0.485237
1403.png,-0.485237
1404.png,0.194506
1405.png,-0.447549
1406.png,-0.429134
1407.png,-0.410984
1408.png,-0.41088
1409.png,-0.41088
1410.png,-0.41088
1411.png,-0.41088
1412.png,-0.41088
1413.png,-0.41088
1414.png,-0.41088
1415.png,0.194519
1416.png,-0.337924
1417.png,-0.319793
1418.png,-0.337868
1419.png,-0.319793
1420.png,-0.3197
1421.png,-0.3197
1422.png,-0.3197
1423.png,-0.3197
1424.png,-0.3197
1425.png,-0.3197
1426.png,0.212361
1427.png,-0.337924
1428.png,-0.337924
1429.png,-0.337924
1430.png,-0.337924
1431.png,-0.337924
1432.png,-0.337924
1433.png,-0.337924
1434.png,-0.337924
